property_id,longitude,latitude,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,source
34,-74.0735,4.6183634,2022-01-26,1643173200,69.9,50.0,59.1,69.9,49.4,59.1,52.4,80.7,1.61,100.0,,['rain'],0.0,0.0,5.4,14.7,220.5,1025.1,85.1,5.9,158.2,11.9,6.0,30.0,06:11:38,1643195498,18:06:14,1643238374,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
34,-74.0735,4.6183634,2022-01-27,1643259600,70.3,51.8,59.4,70.3,51.8,59.4,51.0,76.0,0.21,100.0,,['rain'],0.0,0.0,7.2,14.0,240.2,1025.4,55.4,6.0,190.1,13.7,6.0,10.0,06:11:45,1643281905,18:06:31,1643324791,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,obs
34,-74.0735,4.6183634,2022-01-28,1643346000,70.3,48.7,58.3,70.3,47.0,58.2,49.5,75.3,0.14,100.0,,['rain'],0.0,0.0,10.3,19.4,272.2,1025.5,54.3,6.3,271.1,19.5,9.0,30.0,06:11:51,1643368311,18:06:48,1643411208,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
34,-74.0735,4.6183634,2022-01-29,1643432400,68.6,42.8,56.1,68.6,42.8,56.0,46.6,73.9,0.01,100.0,,['rain'],0.0,0.0,9.4,15.8,260.2,1025.0,49.2,7.2,327.7,23.7,10.0,10.0,06:11:56,1643454716,18:07:04,1643497624,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
35,-74.154625,4.655254,2022-01-18,1642482000,68.1,46.6,57.2,68.1,45.5,57.2,48.5,77.0,0.12,100.0,,['rain'],0.0,0.0,7.8,13.8,148.4,1026.3,60.5,6.4,247.8,17.8,7.0,30.0,06:10:31,1642504231,18:03:45,1642547025,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
35,-74.154625,4.655254,2022-01-19,1642568400,68.1,42.9,57.5,68.1,40.1,57.0,46.0,69.0,0.05,100.0,,['rain'],0.0,0.0,25.3,16.0,123.1,1026.4,40.6,7.3,282.9,20.6,9.0,10.0,06:10:46,1642590646,18:04:08,1642633448,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
35,-74.154625,4.655254,2022-01-20,1642654800,68.3,50.0,58.0,68.3,50.0,58.0,43.8,62.4,0.01,100.0,,['rain'],0.0,0.0,11.6,14.8,102.5,1025.8,65.3,7.2,294.9,21.2,9.0,10.0,06:10:59,1642677059,18:04:30,1642719870,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
35,-74.154625,4.655254,2022-01-21,1642741200,69.8,48.2,57.5,69.8,46.3,57.3,47.2,71.7,0.16,100.0,,['rain'],0.0,0.0,7.6,12.7,137.9,1025.8,61.2,7.0,265.6,19.2,7.0,10.0,06:11:11,1642763471,18:04:52,1642806292,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
35,-74.154625,4.655254,2022-01-22,1642827600,70.1,48.2,57.8,70.1,45.7,57.7,49.4,77.1,0.17,100.0,,['rain'],0.0,0.0,6.9,13.8,188.7,1025.7,53.2,6.7,230.7,16.8,7.0,30.0,06:11:23,1642849883,18:05:13,1642892713,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with storms possible.,rain,obs
35,-74.154625,4.655254,2022-01-23,1642914000,69.7,53.6,59.1,69.7,53.6,59.1,52.0,79.4,0.25,100.0,,['rain'],0.0,0.0,4.0,9.1,164.3,1024.7,71.9,6.4,213.7,15.4,6.0,30.0,06:11:34,1642936294,18:05:33,1642979133,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
35,-74.154625,4.655254,2022-01-24,1643000400,67.8,46.4,58.0,67.8,46.4,58.0,50.5,78.1,0.24,100.0,,['rain'],0.0,0.0,5.4,10.3,160.9,1024.2,68.6,6.8,195.6,14.1,6.0,30.0,06:11:43,1643022703,18:05:53,1643065553,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
35,-74.154625,4.655254,2022-01-25,1643086800,66.3,48.3,57.8,66.3,48.3,57.8,51.0,79.8,2.4,100.0,,['rain'],0.0,0.0,23.0,16.1,268.8,1025.0,67.8,6.2,208.7,15.8,7.0,30.0,06:11:52,1643109112,18:06:12,1643151972,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
36,-74.1649,4.681658,2022-01-20,1642654800,68.2,50.0,57.9,68.2,50.0,57.9,43.8,62.3,0.01,100.0,,['rain'],0.0,0.0,11.6,14.9,102.5,1025.9,65.6,7.5,294.9,21.2,9.0,10.0,06:11:04,1642677064,18:04:30,1642719870,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
36,-74.1649,4.681658,2022-01-21,1642741200,69.8,48.2,57.5,69.8,46.3,57.3,47.2,71.5,0.16,100.0,,['rain'],0.0,0.0,7.6,12.8,150.8,1025.9,61.3,7.2,265.6,19.2,7.0,10.0,06:11:16,1642763476,18:04:52,1642806292,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
36,-74.1649,4.681658,2022-01-22,1642827600,70.2,48.2,57.8,70.2,45.7,57.7,49.4,77.2,0.17,100.0,,['rain'],0.0,0.0,6.9,13.9,188.7,1025.8,53.5,6.9,230.7,16.8,7.0,30.0,06:11:28,1642849888,18:05:13,1642892713,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
36,-74.1649,4.681658,2022-01-23,1642914000,69.8,53.6,59.1,69.8,53.6,59.1,52.0,79.4,0.25,100.0,,['rain'],0.0,0.0,4.0,9.2,168.7,1024.8,72.6,6.5,213.7,15.4,6.0,30.0,06:11:38,1642936298,18:05:33,1642979133,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
36,-74.1649,4.681658,2022-01-24,1643000400,67.8,46.4,58.0,67.8,46.4,58.0,50.5,78.1,0.24,100.0,,['rain'],0.0,0.0,5.4,10.3,160.9,1024.2,69.2,7.0,195.6,14.1,6.0,30.0,06:11:48,1643022708,18:05:53,1643065553,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
36,-74.1649,4.681658,2022-01-25,1643086800,66.2,48.3,57.8,66.2,48.3,57.8,51.0,79.8,2.4,100.0,,['rain'],0.0,0.0,23.0,16.1,240.9,1025.1,68.6,6.4,208.7,15.8,7.0,30.0,06:11:57,1643109117,18:06:12,1643151972,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
37,-74.13753,4.6682415,2022-01-23,1642914000,69.7,53.6,59.1,69.7,53.6,59.1,52.0,79.3,0.25,100.0,,['rain'],0.0,0.0,4.0,9.1,164.3,1024.8,71.5,6.4,213.7,15.4,6.0,30.0,06:11:31,1642936291,18:05:28,1642979128,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
37,-74.13753,4.6682415,2022-01-24,1643000400,67.8,46.4,58.0,67.8,46.4,58.0,50.5,78.0,0.24,100.0,,['rain'],0.0,0.0,5.4,10.5,160.9,1024.2,68.1,6.8,195.6,14.1,6.0,30.0,06:11:40,1643022700,18:05:48,1643065548,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
37,-74.13753,4.6682415,2022-01-25,1643086800,66.2,48.3,57.8,66.2,48.3,57.8,51.0,79.8,2.4,100.0,,['rain'],0.0,0.0,23.0,16.1,268.8,1025.1,67.4,6.2,208.7,15.8,7.0,30.0,06:11:49,1643109109,18:06:07,1643151967,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
37,-74.13753,4.6682415,2022-01-26,1643173200,69.8,50.0,58.8,69.8,49.4,58.8,52.2,80.8,1.61,100.0,,['rain'],0.0,0.0,5.4,15.0,221.3,1025.3,85.3,5.9,158.2,11.9,6.0,30.0,06:11:57,1643195517,18:06:25,1643238385,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
37,-74.13753,4.6682415,2022-01-27,1643259600,69.8,51.8,59.2,69.8,51.8,59.2,50.7,75.8,0.21,100.0,,['rain'],0.0,0.0,7.2,14.9,241.7,1025.6,55.5,6.0,190.1,13.7,6.0,10.0,06:12:04,1643281924,18:06:43,1643324803,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
37,-74.13753,4.6682415,2022-01-28,1643346000,69.8,48.1,58.0,69.8,46.2,57.8,49.3,75.4,0.14,100.0,,['rain'],0.0,0.0,10.3,19.7,272.1,1025.8,54.2,6.3,271.1,19.5,9.0,30.0,06:12:10,1643368330,18:07:00,1643411220,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
37,-74.13753,4.6682415,2022-01-29,1643432400,68.1,41.0,55.5,68.1,41.0,55.5,46.2,74.4,0.01,100.0,,['rain'],0.0,0.0,9.4,16.1,261.0,1025.6,49.8,7.0,327.7,23.7,10.0,10.0,06:12:15,1643454735,18:07:16,1643497636,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
38,-74.12036,4.6585336,2022-01-17,1642395600,69.6,44.8,55.9,69.6,43.5,55.6,49.2,80.8,0.07,100.0,,['rain'],0.0,0.0,8.3,13.8,186.0,1026.4,69.5,6.4,248.1,17.8,7.0,30.0,06:10:09,1642417809,18:03:13,1642460593,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-18,1642482000,68.1,46.6,57.3,68.1,45.5,57.1,48.5,77.0,0.12,100.0,,['rain'],0.0,0.0,7.8,13.8,148.4,1026.3,59.9,6.2,247.8,17.8,7.0,30.0,06:10:24,1642504224,18:03:37,1642547017,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-19,1642568400,68.1,42.9,57.6,68.1,40.1,57.0,46.0,69.0,0.05,100.0,,['rain'],0.0,0.0,25.3,15.9,123.2,1026.4,40.7,7.1,282.9,20.6,9.0,10.0,06:10:38,1642590638,18:03:59,1642633439,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
38,-74.12036,4.6585336,2022-01-20,1642654800,68.3,50.0,58.0,68.3,48.4,57.9,43.9,62.4,0.01,100.0,,['rain'],0.0,0.0,11.6,14.8,102.4,1025.8,65.0,7.0,294.9,21.2,9.0,10.0,06:10:51,1642677051,18:04:22,1642719862,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
38,-74.12036,4.6585336,2022-01-21,1642741200,69.9,48.2,57.5,69.9,46.3,57.3,47.3,71.8,0.16,100.0,,['rain'],0.0,0.0,7.6,12.7,137.9,1025.8,61.0,6.8,265.6,19.2,7.0,10.0,06:11:03,1642763463,18:04:43,1642806283,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
38,-74.12036,4.6585336,2022-01-22,1642827600,70.1,48.2,57.8,70.1,45.7,57.6,49.4,77.1,0.17,100.0,,['rain'],0.0,0.0,6.9,13.8,188.8,1025.7,53.0,6.6,230.7,16.8,7.0,30.0,06:11:15,1642849875,18:05:04,1642892704,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-23,1642914000,69.7,53.6,59.1,69.7,53.6,59.1,52.1,79.3,0.25,100.0,,['rain'],0.0,0.0,4.0,9.1,164.0,1024.7,71.2,6.3,213.7,15.4,6.0,30.0,06:11:26,1642936286,18:05:25,1642979125,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-24,1643000400,67.9,46.4,58.1,67.9,46.4,58.1,50.5,78.0,0.24,100.0,,['rain'],0.0,0.0,5.4,10.7,160.8,1024.2,67.9,6.7,195.6,14.1,6.0,30.0,06:11:35,1643022695,18:05:44,1643065544,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-25,1643086800,66.3,48.4,57.8,66.3,48.4,57.8,51.0,79.7,2.4,100.0,,['rain'],0.0,0.0,23.0,16.4,268.7,1025.0,67.1,6.1,208.7,15.8,7.0,30.0,06:11:44,1643109104,18:06:03,1643151963,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-26,1643173200,69.8,50.0,58.9,69.8,49.4,58.8,52.2,80.8,1.61,100.0,,['rain'],0.0,0.0,5.4,14.9,220.9,1025.3,85.1,5.9,158.2,11.9,6.0,30.0,06:11:52,1643195512,18:06:22,1643238382,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-27,1643259600,69.9,51.8,59.2,69.9,51.8,59.2,50.8,75.9,0.21,100.0,,['rain'],0.0,0.0,7.2,14.7,241.4,1025.6,55.5,6.0,190.1,13.7,6.0,10.0,06:11:59,1643281919,18:06:39,1643324799,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,obs
38,-74.12036,4.6585336,2022-01-28,1643346000,69.9,48.1,58.0,69.9,46.3,58.0,49.3,75.4,0.14,100.0,,['rain'],0.0,0.0,10.3,19.6,272.2,1025.7,54.1,6.3,271.1,19.5,9.0,30.0,06:12:05,1643368325,18:06:56,1643411216,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
38,-74.12036,4.6585336,2022-01-29,1643432400,68.1,42.8,55.8,68.1,42.8,55.7,46.4,74.0,0.01,100.0,,['rain'],0.0,0.0,9.4,16.1,260.7,1025.2,50.0,7.2,327.7,23.7,10.0,10.0,06:12:11,1643454731,18:07:12,1643497632,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
39,-74.0473,4.726546,2022-02-01,1643691600,69.6,40.7,54.9,69.6,37.6,54.4,46.0,76.1,0.06,100.0,,['rain'],0.0,0.0,6.5,12.7,244.1,1024.7,64.4,6.4,307.7,22.2,10.0,10.0,06:12:08,1643713928,18:07:34,1643756854,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
39,-74.0473,4.726546,2022-02-02,1643778000,66.7,48.2,56.6,66.7,45.6,56.4,48.1,76.6,0.08,100.0,,['rain'],0.0,0.0,11.0,12.6,153.2,1024.3,53.7,6.9,301.8,21.8,10.0,10.0,06:12:10,1643800330,18:07:47,1643843267,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
39,-74.0473,4.726546,2022-02-03,1643864400,70.1,41.0,55.4,70.1,37.9,55.1,45.3,72.7,0.06,100.0,,['rain'],0.0,0.0,8.9,10.8,157.3,1025.1,57.0,7.0,307.6,22.2,9.0,10.0,06:12:10,1643886730,18:08:00,1643929680,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
39,-74.0473,4.726546,2022-02-04,1643950800,70.1,42.8,55.8,70.1,41.1,55.7,48.3,78.2,0.11,100.0,,['rain'],0.0,0.0,8.1,17.0,162.0,1026.4,60.1,5.5,212.1,15.3,8.0,30.0,06:12:10,1643973130,18:08:12,1644016092,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
39,-74.0473,4.726546,2022-02-05,1644037200,66.4,51.6,57.3,66.4,51.6,57.3,52.3,84.8,0.17,100.0,,['rain'],0.0,0.0,6.3,12.6,274.8,1025.7,81.0,5.2,156.5,11.1,6.0,10.0,06:12:08,1644059528,18:08:23,1644102503,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
39,-74.0473,4.726546,2022-02-06,1644123600,66.5,51.8,57.8,66.5,51.8,57.8,52.4,83.6,0.29,100.0,,['rain'],0.0,0.0,6.3,14.8,209.7,1025.1,82.9,6.3,140.3,10.2,4.0,10.0,06:12:06,1644145926,18:08:34,1644188914,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
39,-74.0473,4.726546,2022-02-07,1644210000,63.3,51.3,57.5,63.3,51.3,57.5,51.8,82.8,0.3,100.0,,['rain'],0.0,0.0,5.8,11.2,148.5,1025.1,79.7,6.5,142.8,10.3,5.0,10.0,06:12:03,1644232323,18:08:43,1644275323,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-05,1644037200,66.3,51.6,57.2,66.3,51.6,57.2,52.1,84.7,0.17,100.0,,['rain'],0.0,0.0,6.3,12.7,274.3,1025.8,80.6,5.2,156.5,11.1,6.0,10.0,06:12:17,1644059537,18:08:43,1644102523,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-06,1644123600,66.4,51.8,57.7,66.4,51.8,57.7,52.3,83.9,0.29,100.0,,['rain'],0.0,0.0,6.3,14.9,206.8,1025.2,83.0,6.3,140.3,10.2,4.0,10.0,06:12:15,1644145935,18:08:53,1644188933,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
40,-74.107834,4.644231,2022-02-07,1644210000,63.0,51.3,57.3,63.0,51.3,57.3,51.7,82.9,0.3,100.0,,['rain'],0.0,0.0,5.8,11.3,147.6,1025.2,79.1,6.5,142.8,10.3,5.0,10.0,06:12:12,1644232332,18:09:03,1644275343,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-08,1644296400,60.9,48.2,55.5,60.9,48.2,55.5,50.7,84.8,0.14,100.0,,['rain'],0.0,0.0,4.9,8.1,133.9,1025.9,75.4,6.5,124.2,9.1,5.0,10.0,06:12:09,1644318729,18:09:12,1644361752,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
40,-74.107834,4.644231,2022-02-09,1644382800,66.2,46.2,55.1,66.2,45.2,55.0,49.8,84.5,0.21,100.0,,['rain'],0.0,0.0,5.1,10.9,154.0,1025.4,66.9,6.3,148.0,10.5,5.0,10.0,06:12:04,1644405124,18:09:20,1644448160,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-10,1644469200,68.2,46.7,56.4,68.2,46.7,56.2,50.5,82.7,0.25,100.0,,['rain'],0.0,0.0,4.5,14.9,145.4,1024.4,59.9,6.2,177.0,12.8,5.0,10.0,06:11:58,1644491518,18:09:27,1644534567,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
40,-74.107834,4.644231,2022-02-11,1644555600,68.1,48.2,57.8,68.1,48.2,57.8,50.6,79.1,0.13,100.0,,['rain'],0.0,0.0,8.1,14.9,229.0,1023.7,70.1,6.4,247.9,17.9,7.0,30.0,06:11:52,1644577912,18:09:34,1644620974,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
40,-74.107834,4.644231,2022-02-12,1644642000,69.8,51.8,59.4,69.8,51.8,59.4,51.0,76.3,0.2,100.0,,['rain'],0.0,0.0,5.6,15.2,198.0,1024.3,71.3,6.2,216.9,15.8,7.0,30.0,06:11:45,1644664305,18:09:40,1644707380,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
40,-74.107834,4.644231,2022-02-13,1644728400,68.2,53.7,59.5,68.2,53.7,59.5,51.6,77.3,0.2,100.0,,['rain'],0.0,0.0,7.4,11.4,175.4,1024.6,76.7,6.5,204.3,14.6,6.0,10.0,06:11:37,1644750697,18:09:45,1644793785,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-14,1644814800,67.9,50.4,57.5,67.9,50.4,57.5,51.3,81.3,0.23,100.0,,['rain'],0.0,0.0,5.8,16.0,171.4,1025.5,79.5,6.4,97.0,6.9,4.0,10.0,06:11:28,1644837088,18:09:50,1644880190,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-15,1644901200,68.1,48.2,57.6,68.1,47.3,57.5,51.0,81.0,0.16,100.0,,['rain'],0.0,0.0,5.4,15.8,202.2,1025.8,80.5,6.0,82.0,5.9,4.0,10.0,06:11:18,1644923478,18:09:54,1644966594,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
40,-74.107834,4.644231,2022-02-16,1644987600,68.2,51.8,59.3,68.2,51.8,59.3,49.9,73.7,0.12,100.0,,['rain'],0.0,0.0,8.9,13.8,216.1,1026.0,66.8,6.3,258.1,18.6,7.0,10.0,06:11:08,1645009868,18:09:57,1645052997,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-17,1645074000,67.8,53.4,59.1,67.8,53.4,59.1,51.4,77.6,0.06,100.0,,['rain'],0.0,0.0,6.5,10.3,160.5,1024.9,75.2,6.4,241.1,17.5,7.0,10.0,06:10:57,1645096257,18:09:59,1645139399,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-18,1645160400,65.9,50.0,57.1,65.9,50.0,57.1,50.5,79.9,0.08,100.0,,['rain'],0.0,0.0,7.8,15.2,198.3,1024.9,74.4,6.2,300.4,21.7,9.0,10.0,06:10:45,1645182645,18:10:01,1645225801,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
40,-74.107834,4.644231,2022-02-19,1645246800,62.8,51.8,56.5,62.8,51.8,56.5,51.7,85.0,0.6,100.0,,['rain'],0.0,0.0,7.4,11.3,289.3,1024.8,77.9,6.4,164.0,11.7,6.0,10.0,06:10:32,1645269032,18:10:03,1645312203,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
40,-74.107834,4.644231,2022-02-20,1645333200,68.1,50.0,57.3,68.1,48.4,57.3,50.1,78.4,0.15,100.0,,['rain'],0.0,0.0,7.2,15.6,247.1,1024.9,70.2,6.5,270.2,19.5,7.0,10.0,06:10:19,1645355419,18:10:03,1645398603,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-21,1645419600,66.4,50.1,57.1,66.4,50.1,57.1,50.1,79.2,0.44,100.0,,['rain'],0.0,0.0,7.4,15.8,195.8,1025.4,73.7,6.8,277.2,19.9,9.0,10.0,06:10:05,1645441805,18:10:03,1645485003,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-22,1645506000,70.0,44.8,55.7,70.0,44.8,55.6,49.9,82.7,0.17,100.0,,['rain'],0.0,0.0,5.4,13.8,177.9,1024.8,51.5,5.9,215.3,15.4,6.0,10.0,06:09:50,1645528190,18:10:03,1645571403,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
40,-74.107834,4.644231,2022-02-23,1645592400,70.0,51.5,58.7,70.0,51.5,58.7,50.3,76.4,0.13,100.0,,['rain'],0.0,0.0,6.9,17.1,202.0,1025.5,72.1,6.3,242.4,17.4,7.0,10.0,06:09:35,1645614575,18:10:02,1645657802,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-24,1645678800,68.1,51.8,58.3,68.1,51.8,58.3,52.4,82.6,0.32,100.0,,['rain'],0.0,0.0,5.8,16.0,200.7,1024.9,78.1,5.4,208.9,15.0,6.0,30.0,06:09:18,1645700958,18:10:00,1645744200,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
40,-74.107834,4.644231,2022-02-25,1645765200,64.5,52.0,57.9,64.5,52.0,57.9,53.3,85.6,0.18,100.0,,['rain'],0.0,0.0,5.6,11.4,124.0,1025.6,84.4,5.7,166.9,12.0,6.0,10.0,06:09:02,1645787342,18:09:58,1645830598,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
40,-74.107834,4.644231,2022-02-26,1645851600,64.6,51.9,58.0,64.6,51.9,58.0,52.4,82.6,0.24,100.0,,['rain'],0.0,0.0,5.6,11.3,184.1,1026.2,76.9,5.9,208.6,15.0,8.0,10.0,06:08:44,1645873724,18:09:55,1645916995,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
41,-74.244675,4.7314963,2022-02-19,1645246800,62.6,51.8,56.4,62.6,51.8,56.4,51.6,85.2,0.6,100.0,,['rain'],0.0,0.0,7.4,11.4,289.1,1024.8,78.9,6.5,164.0,11.7,6.0,10.0,06:11:09,1645269069,18:10:31,1645312231,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
41,-74.244675,4.7314963,2022-02-20,1645333200,68.0,50.0,57.2,68.0,50.0,57.2,50.0,78.4,0.15,100.0,,['rain'],0.0,0.0,7.2,15.2,250.3,1025.0,70.0,6.6,270.2,19.5,7.0,10.0,06:10:56,1645355456,18:10:32,1645398632,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
41,-74.244675,4.7314963,2022-02-21,1645419600,66.2,49.8,56.9,66.2,48.6,56.9,50.1,79.6,0.44,100.0,,['rain'],0.0,0.0,7.4,15.8,196.2,1025.4,74.9,6.9,277.2,19.9,9.0,10.0,06:10:41,1645441841,18:10:32,1645485032,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
41,-74.244675,4.7314963,2022-02-22,1645506000,69.8,44.9,55.5,69.8,44.9,55.5,49.8,83.1,0.17,100.0,,['rain'],0.0,0.0,5.4,13.9,181.0,1025.8,50.0,5.2,215.3,15.4,6.0,10.0,06:10:27,1645528227,18:10:32,1645571432,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
41,-74.244675,4.7314963,2022-02-23,1645592400,69.8,51.4,58.6,69.8,51.4,58.6,50.3,76.6,0.13,100.0,,['rain'],0.0,0.0,6.9,17.2,202.3,1025.6,73.4,6.4,242.4,17.4,7.0,10.0,06:10:11,1645614611,18:10:31,1645657831,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
41,-74.244675,4.7314963,2022-02-24,1645678800,68.0,51.8,58.2,68.0,51.8,58.2,52.3,82.5,0.32,100.0,,['rain'],0.0,0.0,5.8,16.1,199.9,1025.0,79.2,5.4,208.9,15.0,6.0,30.0,06:09:55,1645700995,18:10:29,1645744229,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,obs
41,-74.244675,4.7314963,2022-02-25,1645765200,64.4,51.8,57.8,64.4,51.8,57.8,53.2,85.7,0.18,100.0,,['rain'],0.0,0.0,5.6,11.4,134.9,1025.7,85.2,5.7,166.9,12.0,6.0,10.0,06:09:38,1645787378,18:10:27,1645830627,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
